Region,Technology,Fuel,Mode_of_operation,Year,Value,Unnamed: 6,Unit,Source,Updated at,Updated by
World,CHP_Coal_Lignite,Lignite,2,2060,2.1269,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2018,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2020,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2025,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2030,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2035,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2040,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2045,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2050,1.8182,,PJ,Energy Agency Denmark (2024): CHP Coal (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2055,1.8182,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite,Lignite,3,2060,1.8182,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2018,2.3245,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2020,2.2676,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2025,2.2002,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2030,2.1368,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2035,2.1164,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2040,2.0964,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2045,2.0768,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2050,2.0576,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2055,2.0576,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,1,2060,2.0576,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2018,2.7582,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2020,2.6725,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2025,2.557,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2030,2.4541,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2035,2.4307,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2040,2.4078,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2045,2.3853,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2050,2.3632,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2055,2.3632,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,2,2060,2.3632,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2018,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2020,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2025,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2030,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2035,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2040,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2045,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2050,1.8182,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,05.09.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2055,1.8182,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Coal_Lignite_CCS,Lignite,3,2060,1.8182,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2018,2.1552,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2020,2.1406,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2025,2.1049,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2030,2.0704,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2035,2.0535,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2040,2.037,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2045,2.0207,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2050,2.0047,,PJ,Yin et al. 2021: Comparative analysis of different CHP systems… (https://doi.org/10.1016/j.energy.2021.121028) + development of DEA Gas turb. CC steam extract,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2055,2.0047,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,1,2060,2.0047,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2018,2.3453,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2020,2.3247,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2025,2.2733,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2030,2.2257,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2035,2.2038,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2040,2.1825,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2045,2.1617,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2050,2.1413,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2055,2.1413,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,2,2060,2.1413,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2018,2.1552,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2020,2.1406,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2025,2.1049,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2030,2.0704,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2035,2.0535,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2040,2.037,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2045,2.0207,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2050,2.0047,,PJ,assumed to be same as Mode of operation 1,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2055,2.0047,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas,Gas_Bio,3,2060,2.0047,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2018,2.7473,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2020,2.7236,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2025,2.6661,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2030,2.6109,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2035,2.5842,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2040,2.5581,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2045,2.5324,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2050,2.5073,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2055,2.5073,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,1,2060,2.5073,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2018,3.0639,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2020,3.0289,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2025,2.9421,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2030,2.8628,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2035,2.8268,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2040,2.7918,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2045,2.7578,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2050,2.7248,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2055,2.7248,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,2,2060,2.7248,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2018,2.7473,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2020,2.7236,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2025,2.6661,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2030,2.6109,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2035,2.5842,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2040,2.5581,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2045,2.5324,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2050,2.5073,,PJ,Energy Agency Denmark (2024): Generation efficiency decrease 10%,22.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2055,2.5073,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Biogas_CCS,Gas_Bio,3,2060,2.5073,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2018,1.7065,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2020,1.6949,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2025,1.6667,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2030,1.6393,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2035,1.626,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2040,1.6129,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2045,1.6,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2050,1.5873,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract,27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2055,1.5873,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,1,2060,1.5873,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2018,1.9518,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2020,1.9345,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2025,1.8929,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2030,1.8534,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2035,1.8345,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2040,1.816,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2045,1.7979,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2050,1.7803,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2055,1.7803,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,2,2060,1.7803,,PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,3,2018,1.8182,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,3,2020,1.8182,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,CHP_Gas_CCGT_Natural,Gas_Natural,3,2025,1.8182,,PJ,Energy Agency Denmark (2024): Gas turb. CC steam extract (Calculation through elec. Efficiency/cb/cv: see assumption.txt),27.08.2024,Nikita Moskalenko <nim@wip.tu-berlin.de>
