Region,Technology,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by,Unnamed: 9
World,CHP_Hydrogen_FuelCell,2050,0.001,,MEUR/GW,Solid oxide fuel cells CHP- Energy Technology Reference Indicator (ETRI) projections for 2010-2050 - Publications Office of the EU (europa.eu),02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Hydrogen_FuelCell,2055,0.001,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,CHP_Hydrogen_FuelCell,2060,0.001,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,CHP_Oil,2018,39,,MEUR/GW,,,,
World,CHP_Oil,2020,39,,MEUR/GW,,,,
World,CHP_Oil,2021,39,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Oil,2025,38.805,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Oil,2030,38.61,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Oil,2035,38.415,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Oil,2040,38.22,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Oil,2045,38.025,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Oil,2050,37.83,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,CHP_Oil,2055,37.83,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,CHP_Oil,2060,37.83,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,CHP_WasteToEnergy,2018,320.61,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2020,283.12,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2021,283.12,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2025,273.42,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2030,263.72,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2035,254.079623,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2040,244.4428106,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2045,234.8059981,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2050,225.1691857,,MEUR/GW,DEA – Technology data for El and DH - WtE CHP - see Assumption.txt ,13.12.2023,Frida Sather <frida.sather@sintef.no>,
World,CHP_WasteToEnergy,2055,225.1691857,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,CHP_WasteToEnergy,2060,225.1691857,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Battery_Li-Ion,2018,0.686,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,D_Battery_Li-Ion,2020,0.34,,MEUR/GW,assumend equal chp gas -https://ars.els-cdn.com/content/image/1-s2.0-S096014812300486X-mmc1.pdf,02.09.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,D_Battery_Li-Ion,2021,,,MEUR/GW,,,,
World,D_Battery_Li-Ion,2025,0.31,,MEUR/GW,,,,
World,D_Battery_Li-Ion,2030,0.28,,MEUR/GW,,,,
World,D_Battery_Li-Ion,2035,0.28,,MEUR/GW,,,,
World,D_Battery_Li-Ion,2040,0.28,,MEUR/GW,,,,
World,D_Battery_Li-Ion,2045,0.28,,MEUR/GW,,,,
World,D_Battery_Li-Ion,2050,0.28,,MEUR/GW,,,,
World,D_Battery_Li-Ion,2055,0.28,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Battery_Li-Ion,2060,0.28,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Battery_Redox,2018,24.8,,MEUR/GW,,,,
World,D_Battery_Redox,2020,16.2,,MEUR/GW,,,,
World,D_Battery_Redox,2021,,,MEUR/GW,,,,
World,D_Battery_Redox,2025,15.4,,MEUR/GW,,,,
World,D_Battery_Redox,2030,14.6,,MEUR/GW,,,,
World,D_Battery_Redox,2035,10.4,,MEUR/GW,,,,
World,D_Battery_Redox,2040,6.2,,MEUR/GW,,,,
World,D_Battery_Redox,2045,6.2,,MEUR/GW,,,,
World,D_Battery_Redox,2050,6.2,,MEUR/GW,,,,
World,D_Battery_Redox,2055,6.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Battery_Redox,2060,6.2,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_CAES,2018,7.8,,MEUR/GW,,,,
World,D_CAES,2020,7.8,,MEUR/GW,,,,
World,D_CAES,2021,,,MEUR/GW,,,,
World,D_CAES,2025,7.345,,MEUR/GW,,,,
World,D_CAES,2030,6.89,,MEUR/GW,,,,
World,D_CAES,2035,6.76,,MEUR/GW,,,,
World,D_CAES,2040,6.63,,MEUR/GW,,,,
World,D_CAES,2045,6.24,,MEUR/GW,,,,
World,D_CAES,2050,5.85,,MEUR/GW,,,,
World,D_CAES,2055,5.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_CAES,2060,5.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Gas_H2,2018,7.8,,MEUR/GW,,,,
World,D_Gas_H2,2020,7.8,,MEUR/GW,,,,
World,D_Gas_H2,2021,,,MEUR/GW,,,,
World,D_Gas_H2,2025,7.345,,MEUR/GW,,,,
World,D_Gas_H2,2030,6.89,,MEUR/GW,,,,
World,D_Gas_H2,2035,6.76,,MEUR/GW,,,,
World,D_Gas_H2,2040,6.63,,MEUR/GW,,,,
World,D_Gas_H2,2045,6.24,,MEUR/GW,,,,
World,D_Gas_H2,2050,5.85,,MEUR/GW,,,,
World,D_Gas_H2,2055,5.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Gas_H2,2060,5.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Gas_Methane,2018,7.8,,MEUR/GW,,,,
World,D_Gas_Methane,2020,7.8,,MEUR/GW,,,,
World,D_Gas_Methane,2021,,,MEUR/GW,,,,
World,D_Gas_Methane,2025,7.345,,MEUR/GW,,,,
World,D_Gas_Methane,2030,6.89,,MEUR/GW,,,,
World,D_Gas_Methane,2035,6.76,,MEUR/GW,,,,
World,D_Gas_Methane,2040,6.63,,MEUR/GW,,,,
World,D_Gas_Methane,2045,6.24,,MEUR/GW,,,,
World,D_Gas_Methane,2050,5.85,,MEUR/GW,,,,
World,D_Gas_Methane,2055,5.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_Gas_Methane,2060,5.85,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_HB_Tank_Small,2018,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2020,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2021,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2025,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2030,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2035,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2040,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2045,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2050,17,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HB_Tank_Small,2055,17,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_HB_Tank_Small,2060,17,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_HD_Pit,2018,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2020,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2021,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2025,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2030,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2035,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2040,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2045,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2050,0.46,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HD_Pit,2055,0.46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_HD_Pit,2060,0.46,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_HLI_Tank_Large,2018,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2020,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2021,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2025,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2030,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2035,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2040,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2045,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2050,0.53,,MEUR/GW,Danish Energy Agency Storage Data https://ens.dk/en/our-services/technology-catalogues/technology-data-energy-storage,26.11.2024,Stian Backe <stian.backe@sintef.no>,
World,D_HLI_Tank_Large,2055,0.53,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_HLI_Tank_Large,2060,0.53,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_PHS,2018,22.5,,MEUR/GW,,,,
World,D_PHS,2020,22.5,,MEUR/GW,,,,
World,D_PHS,2021,,,MEUR/GW,,,,
World,D_PHS,2025,22.5,,MEUR/GW,,,,
World,D_PHS,2030,22.5,,MEUR/GW,,,,
World,D_PHS,2035,22.5,,MEUR/GW,,,,
World,D_PHS,2040,22.5,,MEUR/GW,,,,
World,D_PHS,2045,22.5,,MEUR/GW,,,,
World,D_PHS,2050,22.5,,MEUR/GW,,,,
World,D_PHS,2055,22.5,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_PHS,2060,22.5,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_PHS_Residual,2018,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2020,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2021,,,MEUR/GW,,,,
World,D_PHS_Residual,2025,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2030,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2035,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2040,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2045,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2050,22.5,,MEUR/GW,,,,
World,D_PHS_Residual,2055,22.5,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,D_PHS_Residual,2060,22.5,,MEUR/GW,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2018,18.91653432,,MEUR/Gtkm/year,,,,
World,FRT_Rail_Conv,2020,18.91653432,,MEUR/Gtkm/year,,,,
World,FRT_Rail_Conv,2021,18.91653432,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2025,18.91653432,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2030,17.89188871,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2035,16.8672431,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2040,16.8672431,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2045,16.8672431,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2050,16.8672431,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2055,16.8672431,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Rail_Conv,2060,16.8672431,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2018,22.69984119,,MEUR/Gtkm/year,,,,
World,FRT_Rail_Electric,2020,22.69984119,,MEUR/Gtkm/year,,,,
World,FRT_Rail_Electric,2021,22.69984119,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2025,22.69984119,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2030,21.83283336,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2035,20.96582554,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2040,20.96582554,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2045,20.96582554,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2050,20.96582554,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2055,20.96582554,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Rail_Electric,2060,20.96582554,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Road_BEV,2018,36.56336283,,MEUR/Gtkm/year,,,,
World,FRT_Road_BEV,2020,36.56336283,,MEUR/Gtkm/year,,,,
World,FRT_Road_BEV,2021,36.56336283,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_BEV,2025,36.56336283,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_BEV,2030,31.14849558,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_BEV,2035,25.73362832,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_BEV,2040,24.50495575,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_BEV,2045,23.27628319,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_BEV,2050,22.86460177,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_BEV,2055,22.86460177,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Road_BEV,2060,22.86460177,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Road_H2,2018,64.97946903,,MEUR/Gtkm/year,,,,
World,FRT_Road_H2,2020,64.97946903,,MEUR/Gtkm/year,,,,
World,FRT_Road_H2,2021,64.97946903,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_H2,2025,64.97946903,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_H2,2030,51.70185841,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_H2,2035,38.42424779,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_H2,2040,38.52823009,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_H2,2045,38.63221239,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_H2,2050,28.76283186,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_H2,2055,28.76283186,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Road_H2,2060,28.76283186,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
World,FRT_Road_ICE,2018,20.6359292,,MEUR/Gtkm/year,,,,
World,FRT_Road_ICE,2020,20.6359292,,MEUR/Gtkm/year,,,,
World,FRT_Road_ICE,2021,20.6359292,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_ICE,2025,20.6359292,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_ICE,2030,19.66920354,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_ICE,2035,18.70247788,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_ICE,2040,18.68336283,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_ICE,2045,18.66424779,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_ICE,2050,18.64823009,,MEUR/Gtkm/year,5% of CAPEX,26.08.2024,Alena Diesing <ad@wip.tu-berlin.de>,
World,FRT_Road_ICE,2055,18.64823009,,MEUR/Gtkm/year,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>,
