Region,Emission,Year,Value,Unnamed: 4,Unit,Source,Updated at,Updated by
SPP,CO2,2037,13.5787,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2038,12.3733,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SPP,CO2,2039,11.168,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2026,22.4026,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2027,21.3857,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2028,20.3687,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2029,19.3518,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2031,17.3178,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2032,16.3009,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2033,15.2839,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2034,14.267,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2036,12.233,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2037,11.216,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2038,10.1991,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,CO2,2039,9.18208,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2026,9.5322,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2027,8.6247,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2028,7.7172,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2029,6.8097,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2031,4.99468,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2032,4.08716,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2033,3.17964,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2034,2.27212,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2036,0.4571,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2037,-0.4504,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2038,-1.3579,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,CO2,2039,-2.2654,,Mt,interpolated,20.02.2025,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2026,29.871,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2027,28.5033,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2028,27.1357,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2029,25.768,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2031,23.0326,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2032,21.6649,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2033,20.2972,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2034,18.9295,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2036,16.1941,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2037,14.8264,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2038,13.4587,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
SERC,CO2,2039,12.091,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2026,6.67344,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2027,6.27058,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2028,5.86772,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2029,5.46486,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2031,4.65912,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2032,4.25624,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2033,3.85336,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2034,3.45048,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2036,2.64472,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2037,2.24184,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2038,1.83896,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
PJM,CO2,2039,1.43608,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2026,29.0901,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2027,26.7429,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2028,24.3958,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2029,22.0486,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2031,17.3542,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2032,15.007,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2033,12.6599,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2034,10.3127,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2036,5.6183,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2037,3.2711,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2038,0.9239,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewYork,CO2,2039,-1.4233,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2026,39.1412,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2027,36.1204,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2028,33.0995,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2029,30.0787,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2031,24.0371,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2032,21.0163,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2033,17.9954,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2034,14.9746,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2036,8.93298,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2037,5.91216,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2038,2.89134,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
NewEngland,CO2,2039,-0.12948,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2026,13.3466,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2027,10.8597,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2028,8.37274,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2029,5.88582,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2031,0.912,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2032,-1.5749,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2033,-4.0618,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2034,-6.5487,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2036,-11.5225,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2037,-14.0094,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2038,-16.4964,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,CO2,2039,-18.9833,,Mt,interpolated,15.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
