Region,Region2,Fuel,Value,,Unit,Source,Updated at,Updated by
FR,LU,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,LU,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,NO,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,NO,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,NO,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,UK,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,UK,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
FR,UK,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,BG,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,BG,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,BG,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,IT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,IT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,IT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,NONEU_Balkan,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,NONEU_Balkan,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,NONEU_Balkan,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,TR,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,TR,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
GR,TR,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,HU,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,HU,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,HU,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,NONEU_Balkan,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,NONEU_Balkan,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,NONEU_Balkan,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,SI,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,SI,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HR,SI,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,AT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,AT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,AT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,HR,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,HR,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,HR,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,NONEU_Balkan,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,NONEU_Balkan,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,NONEU_Balkan,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,RO,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,RO,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,RO,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,SI,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,SI,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,SI,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,SK,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,SK,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
HU,SK,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,FR,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,FR,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,FR,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,UK,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,UK,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IE,UK,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,AT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,AT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,AT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CH,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CH,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,CH,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,ES,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,ES,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,ES,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,FR,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,FR,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,FR,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,GR,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,GR,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,GR,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,NONEU_Balkan,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,NONEU_Balkan,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,NONEU_Balkan,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,SI,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,SI,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
IT,SI,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,LV,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,LV,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,LV,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,PL,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,PL,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,PL,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,SE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,SE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LT,SE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,BE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,BE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,BE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,DE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,DE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,DE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,FR,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,FR,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LU,FR,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,EE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,EE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,EE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,LT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,LT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
LV,LT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,Canada,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,ERCOT,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,PJM,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SERC,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,SPP,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
MISO,WECC,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,BE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,BE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,BE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE_NI,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE_NI,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE_NI,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE_NRW,Gas_Natural,300,,PJ,"Assumption: first-build allowance on virgin corridor = ~9.5 GW = one mid-size new pipeline (30-36""), ACER/EHB size classes; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE_NRW,H2,150,,PJ,"Assumption: first-build allowance on virgin corridor = ~4.75 GW usable = EHB medium (36"") new-build class; see Assumptions.txt",2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
NL,DE_NRW,Power,3,,GW,Assumption: first-build allowance on virgin corridor = one modern HVDC bipole class (2x1.5-2 GW); see Assumptions.txt,2026-07-30,Konstantin Loffler <kl@wip.tu-berlin.de>
