Region,Technology,Mode_of_operation,Year,Value,Unnamed: 5,Unit,Source,Updated at,Updated by
World,D_HD_Pit,1,2055,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,D_HD_Pit,1,2060,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2018,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2020,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2025,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2030,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2035,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2040,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2045,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2050,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2055,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,D_HLI_Tank_Large,1,2060,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,D_PHS,1,2018,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2020,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2025,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2030,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2035,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2040,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2045,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2050,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS,1,2055,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,D_PHS,1,2060,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,D_PHS_Residual,1,2018,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2020,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2025,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2030,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2035,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2040,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2045,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2050,0.01,,MEUR/PJ,"Marginal number for numerical stability, no source required",08.08.2024,Konstantin Loffler <kl@wip.tu-berlin.de>
World,D_PHS_Residual,1,2055,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,D_PHS_Residual,1,2060,0.01,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Rail_Conv,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Rail_Conv,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Rail_Conv,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Rail_Electric,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Rail_Electric,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Rail_Electric,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_BEV,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_BEV,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_BEV,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_H2,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_H2,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_ICE,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_ICE,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Road_PHEV,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Road_PHEV,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Ship_Bio,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Bio,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,FRT_Ship_Conv,1,2055,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,FRT_Ship_Conv,1,2060,0,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,1,2018,0.001,,MEUR/PJ,biomass auto - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Biomass,1,2025,0.001,,MEUR/PJ,biomass auto - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Biomass,1,2030,0.001,,MEUR/PJ,biomass auto - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Biomass,1,2035,0.001,,MEUR/PJ,biomass auto - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Biomass,1,2040,0.001,,MEUR/PJ,biomass auto - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Biomass,1,2045,0.001,,MEUR/PJ,biomass auto - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Biomass,1,2050,0.001,,MEUR/PJ,biomass auto - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Biomass,1,2055,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Biomass,1,2060,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Convert_HD,1,All,0.001,,MEUR/PJ,"dummy value, fuel costs come from upstream generation cost numbers",03.02.2026,Konstantin Loffler <kl@wip.tu-berlin.de>
World,X_Convert_HD,1,2055,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,X_Convert_HD,1,2060,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2018,0.001,,MEUR/PJ,electric heating- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2025,0.001,,MEUR/PJ,electric heating- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2030,0.001,,MEUR/PJ,electric heating- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2035,0.001,,MEUR/PJ,electric heating- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2040,0.001,,MEUR/PJ,electric heating- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2045,0.001,,MEUR/PJ,electric heating- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2050,0.001,,MEUR/PJ,electric heating- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2055,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Direct_Electric,1,2060,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2018,0.001,,MEUR/PJ,Natural gas boiler- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2025,0.001,,MEUR/PJ,Natural gas boiler- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2030,0.001,,MEUR/PJ,Natural gas boiler- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2035,0.001,,MEUR/PJ,Natural gas boiler- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2040,0.001,,MEUR/PJ,Natural gas boiler- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2045,0.001,,MEUR/PJ,Natural gas boiler- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2050,0.001,,MEUR/PJ,Natural gas boiler- https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2055,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Gas_Boiler,1,2060,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Geothermal,1,2018,1.683333333,,MEUR/PJ,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Geothermal,1,2025,1.686111111,,MEUR/PJ,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Geothermal,1,2030,1.811111111,,MEUR/PJ,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Geothermal,1,2035,1.829166667,,MEUR/PJ,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Geothermal,1,2040,1.847222222,,MEUR/PJ,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Geothermal,1,2045,1.788888889,,MEUR/PJ,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Geothermal,1,2050,1.730555556,,MEUR/PJ,"Geothermal DH, 1200m, E-https://ens.dk/en/our-services/technology-catalogues/technology-data-generation-electricity-and-district-heating",20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Geothermal,1,2055,1.730555556,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Geothermal,1,2060,1.730555556,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2018,0.001,,MEUR/PJ,117% of natural gas boiler - https://commission.europa.eu/system/files/2021-04/07.05_mf35_presentation_ehi_hydrogen_buildings.pdf,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2025,0.001,,MEUR/PJ,117% of natural gas boiler - https://commission.europa.eu/system/files/2021-04/07.05_mf35_presentation_ehi_hydrogen_buildings.pdf,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2030,0.001,,MEUR/PJ,117% of natural gas boiler - https://commission.europa.eu/system/files/2021-04/07.05_mf35_presentation_ehi_hydrogen_buildings.pdf,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2035,0.001,,MEUR/PJ,117% of natural gas boiler - https://commission.europa.eu/system/files/2021-04/07.05_mf35_presentation_ehi_hydrogen_buildings.pdf,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2040,0.001,,MEUR/PJ,117% of natural gas boiler - https://commission.europa.eu/system/files/2021-04/07.05_mf35_presentation_ehi_hydrogen_buildings.pdf,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2045,0.001,,MEUR/PJ,117% of natural gas boiler - https://commission.europa.eu/system/files/2021-04/07.05_mf35_presentation_ehi_hydrogen_buildings.pdf,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2050,0.001,,MEUR/PJ,117% of natural gas boiler - https://commission.europa.eu/system/files/2021-04/07.05_mf35_presentation_ehi_hydrogen_buildings.pdf,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2055,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_H2_Boiler,1,2060,0.001,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,1,2018,0.122222222,,MEUR/PJ,District heating boilers coal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Hardcoal,1,2025,0.122222222,,MEUR/PJ,District heating boilers coal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Hardcoal,1,2030,0.122222222,,MEUR/PJ,District heating boilers coal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Hardcoal,1,2035,0.122222222,,MEUR/PJ,District heating boilers coal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Hardcoal,1,2040,0.122222222,,MEUR/PJ,District heating boilers coal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Hardcoal,1,2045,0.122222222,,MEUR/PJ,District heating boilers coal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Hardcoal,1,2050,0.122222222,,MEUR/PJ,District heating boilers coal - https://energy.ec.europa.eu/data-and-analysis/energy-modelling/eu-reference-scenario-2020_en,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Hardcoal,1,2055,0.122222222,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Hardcoal,1,2060,0.122222222,,MEUR/PJ,same as 2050 for now,29.01.2025,Nikita Moskalenko <nim@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,1,2018,0.001,,MEUR/PJ,HP air-air - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,1,2025,0.001,,MEUR/PJ,HP air-air - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,1,2030,0.001,,MEUR/PJ,HP air-air - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,1,2035,0.001,,MEUR/PJ,HP air-air - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,1,2040,0.001,,MEUR/PJ,HP air-air - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,1,2045,0.001,,MEUR/PJ,HP air-air - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
World,HB_Heatpump_Aerial,1,2050,0.001,,MEUR/PJ,HP air-air - https://ens.dk/en/our-services/technology-catalogues/technology-data-individual-heating-plants,20.08.2024,Alena Diesing <ad@wip.tu-berlin.de>
